Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll 
../images_ouput\2022_12_22_16_26_06_029.jpg;3.445676897089756;0;0;1.0034;124.3932;106.0846;0.0111;43.0358;0.2236
../images_ouput\2022_12_22_16_26_06_097.jpg;3.6299360763172923;0;0;1.0;124.436;106.1267;0.0091;43.2819;0.2272
../images_ouput\2022_12_22_16_26_06_111.jpg;3.6299360763172923;0;0;1.0;124.436;106.1267;0.0091;43.2819;0.2272
../images_ouput\2022_12_22_16_26_06_123.jpg;3.5861178093753736;0.2;0;0.9978;124.4643;106.1547;0.0036;43.4458;0.23
../images_ouput\2022_12_22_16_26_06_196.jpg;3.7136193913585704;0.2;0;0.9953;124.5065;106.1967;359.9926;43.6952;0.2334
../images_ouput\2022_12_22_16_26_06_208.jpg;3.7136193913585704;0.2;0;0.9953;124.5065;106.1967;359.9926;43.6952;0.2334
../images_ouput\2022_12_22_16_26_06_221.jpg;3.7136193913585704;0.2;0;0.9953;124.5065;106.1967;359.9926;43.6952;0.2334
../images_ouput\2022_12_22_16_26_06_275.jpg;3.9985639519974248;0.2;0;0.9978;124.563;106.2536;-0.0042;43.9774;0.2392
../images_ouput\2022_12_22_16_26_06_290.jpg;3.9985639519974248;0.2;0;0.9978;124.563;106.2536;-0.0042;43.9774;0.2392
../images_ouput\2022_12_22_16_26_06_302.jpg;3.9985639519974248;0.2;0;0.9978;124.563;106.2536;-0.0042;43.9774;0.2392
../images_ouput\2022_12_22_16_26_06_332.jpg;4.053487112652021;0;0;1.01;124.6199;106.3117;0.0218;44.3282;0.2449
../images_ouput\2022_12_22_16_26_06_380.jpg;4.145878763683466;0;0;1.0174;124.6341;106.3264;0.0307;44.4026;0.2461
../images_ouput\2022_12_22_16_26_06_394.jpg;4.145878763683466;0;0;1.0174;124.6341;106.3264;0.0307;44.4026;0.2461
../images_ouput\2022_12_22_16_26_06_404.jpg;4.239076669767904;0;0;1.015;124.6625;106.3558;0.0436;44.5993;0.2481
../images_ouput\2022_12_22_16_26_06_435.jpg;4.376234056069925;0;0;1.0127;124.6906;106.3851;0.0506;44.7987;0.2505
../images_ouput\2022_12_22_16_26_06_458.jpg;4.378149630731483;0;0;1.0116;124.7045;106.3998;0.0521;44.8999;0.252
../images_ouput\2022_12_22_16_26_06_475.jpg;4.378149630731483;0;0;1.0116;124.7045;106.3998;0.0521;44.8999;0.252
../images_ouput\2022_12_22_16_26_06_488.jpg;4.381046235241739;0;0;1.0105;124.7184;106.4145;0.0523;45.0037;0.2538
../images_ouput\2022_12_22_16_26_06_543.jpg;4.36169561240144;0;0;1.0072;124.7597;106.4585;0.0461;45.3176;0.2602
../images_ouput\2022_12_22_16_26_06_560.jpg;4.36169561240144;0;0;1.0072;124.7597;106.4585;0.0461;45.3176;0.2602
../images_ouput\2022_12_22_16_26_06_572.jpg;4.36169561240144;0;0;1.0072;124.7597;106.4585;0.0461;45.3176;0.2602
../images_ouput\2022_12_22_16_26_06_619.jpg;4.341103597686418;0;0;1.0038;124.8006;106.5025;0.0315;45.6305;0.2674
../images_ouput\2022_12_22_16_26_06_633.jpg;4.435906106165113;0;0;1.0016;124.8275;106.5318;0.018;45.8377;0.2727
../images_ouput\2022_12_22_16_26_06_647.jpg;4.435906106165113;0;0;1.0016;124.8275;106.5318;0.018;45.8377;0.2727
../images_ouput\2022_12_22_16_26_06_684.jpg;4.4131207875428595;0.2;0;0.9994;124.8543;106.5611;0.0022;46.0436;0.2783
../images_ouput\2022_12_22_16_26_06_719.jpg;4.322483823766902;0.2;0;0.9982;124.8676;106.5758;359.9936;46.1477;0.2816
../images_ouput\2022_12_22_16_26_06_735.jpg;4.322483823766902;0.2;0;0.9982;124.8676;106.5758;359.9936;46.1477;0.2816
../images_ouput\2022_12_22_16_26_06_747.jpg;4.420931038918815;0;0;1.0081;124.8945;106.6054;359.9876;46.346;0.2851
../images_ouput\2022_12_22_16_26_06_784.jpg;4.446498849407902;0;0;1.0065;124.9212;106.6353;359.9845;46.4861;0.2886
../images_ouput\2022_12_22_16_26_06_829.jpg;4.517126181229909;0;0;1.0056;124.9346;106.6503;359.9846;46.5909;0.2898
../images_ouput\2022_12_22_16_26_06_842.jpg;4.517126181229909;0;0;1.0056;124.9346;106.6503;359.9846;46.5909;0.2898
../images_ouput\2022_12_22_16_26_06_855.jpg;4.537864991317908;0;0;1.0033;124.9613;106.6802;359.9826;46.802;0.2924
../images_ouput\2022_12_22_16_26_06_904.jpg;4.734220398487668;0.2;0;0.9999;125.0009;106.7252;359.9759;47.1204;0.296
../images_ouput\2022_12_22_16_26_06_921.jpg;4.734220398487668;0.2;0;0.9999;125.0009;106.7252;359.9759;47.1204;0.296
../images_ouput\2022_12_22_16_26_06_932.jpg;4.734220398487668;0.2;0;0.9999;125.0009;106.7252;359.9759;47.1204;0.296
../images_ouput\2022_12_22_16_26_06_964.jpg;4.688703472294182;0;0;1.0071;125.0532;106.7856;359.972;47.5461;0.3003
../images_ouput\2022_12_22_16_26_07_008.jpg;4.640610006510391;0;0;1.0071;125.0532;106.7856;359.972;47.5461;0.3003
../images_ouput\2022_12_22_16_26_07_020.jpg;4.640610006510391;0;0;1.0071;125.0532;106.7856;359.972;47.5461;0.3003
../images_ouput\2022_12_22_16_26_07_032.jpg;4.640610006510391;0.2;0;0.9996;125.0792;106.8159;359.9714;47.7704;0.3028
../images_ouput\2022_12_22_16_26_07_105.jpg;4.595545307562524;0;0;1.007;125.1309;106.877;359.9739;48.2034;0.3071
../images_ouput\2022_12_22_16_26_07_129.jpg;4.595545307562524;0;0;1.007;125.1309;106.877;359.9739;48.2034;0.3071
../images_ouput\2022_12_22_16_26_07_143.jpg;4.595545307562524;0;0;1.007;125.1309;106.877;359.9739;48.2034;0.3071
../images_ouput\2022_12_22_16_26_07_173.jpg;4.64208943656032;0;0;1.0048;125.1696;106.9234;359.9846;48.4707;0.3104
../images_ouput\2022_12_22_16_26_07_192.jpg;4.638034329742132;0;0;1.0026;125.1953;106.9543;359.9904;48.6907;0.3118
../images_ouput\2022_12_22_16_26_07_206.jpg;4.638034329742132;0;0;1.0026;125.1953;106.9543;359.9904;48.6907;0.3118
../images_ouput\2022_12_22_16_26_07_217.jpg;4.690533970378693;0;0;1.0014;125.2081;106.9698;359.9923;48.8011;0.3123
../images_ouput\2022_12_22_16_26_07_288.jpg;4.761397258863077;0.2;0;0.9992;125.2334;107.0007;359.9937;49.0221;0.3134
../images_ouput\2022_12_22_16_26_07_301.jpg;4.761397258863077;0.2;0;0.9992;125.2334;107.0007;359.9937;49.0221;0.3134
../images_ouput\2022_12_22_16_26_07_315.jpg;4.761397258863077;0.2;0;0.9992;125.2334;107.0007;359.9937;49.0221;0.3134
../images_ouput\2022_12_22_16_26_07_380.jpg;4.694850166014257;0.2;0;0.9945;125.2959;107.0781;359.9872;49.5817;0.3159
../images_ouput\2022_12_22_16_26_07_400.jpg;4.694850166014257;0.2;0;0.9945;125.2959;107.0781;359.9872;49.5817;0.3159
../images_ouput\2022_12_22_16_26_07_416.jpg;4.790714828646432;0.2;0;0.9985;125.3209;107.1095;359.9938;49.759;0.3176
../images_ouput\2022_12_22_16_26_07_447.jpg;4.912888654593302;0.2;0;0.9991;125.3458;107.141;-0.0005;49.9656;0.3188
../images_ouput\2022_12_22_16_26_07_466.jpg;5.002651296102811;0;0;1.005;125.3582;107.1568;0.0036;50.1005;0.3186
../images_ouput\2022_12_22_16_26_07_482.jpg;5.002651296102811;0;0;1.005;125.3582;107.1568;0.0036;50.1005;0.3186
../images_ouput\2022_12_22_16_26_07_527.jpg;4.873329621891372;0;0;1.0107;125.3957;107.205;0.0251;50.4341;0.3186
../images_ouput\2022_12_22_16_26_07_552.jpg;4.917986575863517;0;0;1.0131;125.4082;107.2211;0.0316;50.5557;0.3187
../images_ouput\2022_12_22_16_26_07_565.jpg;4.917986575863517;0;0;1.0131;125.4082;107.2211;0.0316;50.5557;0.3187
../images_ouput\2022_12_22_16_26_07_581.jpg;4.851167339418945;0;0;1.0109;125.4329;107.2533;0.0401;50.7925;0.3182
../images_ouput\2022_12_22_16_26_07_619.jpg;4.872109792094138;0;0;1.0098;125.4451;107.2694;0.0423;50.9106;0.3181
../images_ouput\2022_12_22_16_26_07_634.jpg;4.872109792094138;0;0;1.0098;125.4451;107.2694;0.0423;50.9106;0.3181
../images_ouput\2022_12_22_16_26_07_653.jpg;4.770640168095485;0;0;1.0076;125.4694;107.3016;0.0431;51.1441;0.3176
../images_ouput\2022_12_22_16_26_07_683.jpg;4.766331307504165;0;0;1.0065;125.4815;107.3176;0.0417;51.2606;0.3176
../images_ouput\2022_12_22_16_26_07_715.jpg;4.839001466963342;0;0;1.0043;125.5055;107.3497;0.0362;51.4894;0.3173
../images_ouput\2022_12_22_16_26_07_731.jpg;4.839001466963342;0;0;1.0043;125.5055;107.3497;0.0362;51.4894;0.3173
../images_ouput\2022_12_22_16_26_07_751.jpg;4.826199518028151;0;0;1.0021;125.5293;107.3818;0.0271;51.7164;0.3175
../images_ouput\2022_12_22_16_26_07_783.jpg;4.956191574603378;0.2;0;0.9998;125.5529;107.4138;0.0151;51.9452;0.3186
../images_ouput\2022_12_22_16_26_07_795.jpg;4.956191574603378;0.2;0;0.9998;125.5529;107.4138;0.0151;51.9452;0.3186
../images_ouput\2022_12_22_16_26_07_815.jpg;4.941384450657681;0.2;0;0.9987;125.5646;107.4298;0.0081;52.0594;0.3194
../images_ouput\2022_12_22_16_26_07_851.jpg;4.916225036277259;0;0;1.0087;125.5881;107.4622;0.0014;52.282;0.3216
../images_ouput\2022_12_22_16_26_07_863.jpg;4.916225036277259;0;0;1.0087;125.5881;107.4622;0.0014;52.282;0.3216
../images_ouput\2022_12_22_16_26_07_881.jpg;4.831075587461392;0;0;1.0075;125.6115;107.4948;-0.0027;52.4449;0.3231
../images_ouput\2022_12_22_16_26_07_918.jpg;4.669119136463224;0;0;1.0061;125.6232;107.5111;-0.0034;52.5623;0.3233
../images_ouput\2022_12_22_16_26_07_930.jpg;4.669119136463224;0;0;1.0061;125.6232;107.5111;-0.0034;52.5623;0.3233
../images_ouput\2022_12_22_16_26_07_946.jpg;4.707671365069293;0;0;1.0039;125.6465;107.5438;359.9935;52.7933;0.323
../images_ouput\2022_12_22_16_26_07_986.jpg;4.752058974174014;0;0;1.0028;125.6581;107.5601;359.9908;52.906;0.3227
../images_ouput\2022_12_22_16_26_08_005.jpg;4.752058974174014;0;0;1.0028;125.6581;107.5601;359.9908;52.906;0.3227
../images_ouput\2022_12_22_16_26_08_017.jpg;4.596175472380544;0;0;1.0005;125.6811;107.5927;359.9847;53.1298;0.3211
../images_ouput\2022_12_22_16_26_08_080.jpg;4.682174131391817;0.2;0;0.9971;125.7153;107.6416;359.9731;53.4642;0.3175
../images_ouput\2022_12_22_16_26_08_096.jpg;4.606661331209905;0.2;0;0.9949;125.7378;107.6742;359.9638;53.6824;0.3143
../images_ouput\2022_12_22_16_26_08_109.jpg;4.606661331209905;0.2;0;0.9949;125.7378;107.6742;359.9638;53.6824;0.3143
../images_ouput\2022_12_22_16_26_08_176.jpg;4.513240779752033;0.2;0;0.9923;125.7713;107.7231;359.9485;54.0106;0.3093
../images_ouput\2022_12_22_16_26_08_186.jpg;4.513240779752033;0.2;0;0.9923;125.7713;107.7231;359.9485;54.0106;0.3093
../images_ouput\2022_12_22_16_26_08_199.jpg;4.551451110194744;0.2;0;0.9964;125.7938;107.7562;359.9505;54.1806;0.3066
../images_ouput\2022_12_22_16_26_08_258.jpg;4.498877123248136;0;0;1.0124;125.8275;107.8064;359.965;54.453;0.3026
../images_ouput\2022_12_22_16_26_08_271.jpg;4.498877123248136;0;0;1.0124;125.8275;107.8064;359.965;54.453;0.3026
../images_ouput\2022_12_22_16_26_08_283.jpg;4.498877123248136;0;0;1.0124;125.8275;107.8064;359.965;54.453;0.3026
../images_ouput\2022_12_22_16_26_08_357.jpg;4.528658933044806;0;0;1.0109;125.8725;107.874;-0.0054;54.8828;0.298
../images_ouput\2022_12_22_16_26_08_377.jpg;4.528658933044806;0;0;1.0109;125.8725;107.874;-0.0054;54.8828;0.298
../images_ouput\2022_12_22_16_26_08_389.jpg;4.528658933044806;0;0;1.0109;125.8725;107.874;-0.0054;54.8828;0.298
../images_ouput\2022_12_22_16_26_08_445.jpg;4.597501705645171;0;0;1.0063;125.9168;107.9418;0.016;55.3173;0.2955
../images_ouput\2022_12_22_16_26_08_457.jpg;4.597501705645171;0;0;1.0063;125.9168;107.9418;0.016;55.3173;0.2955
../images_ouput\2022_12_22_16_26_08_470.jpg;4.597501705645171;0;0;1.0041;125.9386;107.9756;0.0188;55.5338;0.2937
../images_ouput\2022_12_22_16_26_08_524.jpg;4.545944788272104;0;0;1.0007;125.9709;108.0261;0.0154;55.8589;0.2925
../images_ouput\2022_12_22_16_26_08_537.jpg;4.545944788272104;0;0;1.0007;125.9709;108.0261;0.0154;55.8589;0.2925
../images_ouput\2022_12_22_16_26_08_549.jpg;4.545944788272104;0;0;1.0007;125.9709;108.0261;0.0154;55.8589;0.2925
../images_ouput\2022_12_22_16_26_08_607.jpg;4.622783889734883;0.2;0;0.9963;126.0133;108.0934;-0.0006;56.2941;0.2935
../images_ouput\2022_12_22_16_26_08_624.jpg;4.622783889734883;0.2;0;0.9963;126.0133;108.0934;-0.0006;56.2941;0.2935
../images_ouput\2022_12_22_16_26_08_635.jpg;4.622783889734883;0.2;0;0.9963;126.0133;108.0934;-0.0006;56.2941;0.2935
../images_ouput\2022_12_22_16_26_08_691.jpg;4.54083878877826;0.2;0;0.9926;126.0549;108.1607;359.9786;56.7269;0.2923
../images_ouput\2022_12_22_16_26_08_709.jpg;4.54083878877826;0.2;0;0.9926;126.0549;108.1607;359.9786;56.7269;0.2923
../images_ouput\2022_12_22_16_26_08_719.jpg;4.54083878877826;0.2;0;0.9926;126.0549;108.1607;359.9786;56.7269;0.2923
../images_ouput\2022_12_22_16_26_08_775.jpg;4.739909295633186;0.2;0;0.999;126.0965;108.2291;359.9816;57.077;0.2927
../images_ouput\2022_12_22_16_26_08_790.jpg;4.739909295633186;0.2;0;0.999;126.0965;108.2291;359.9816;57.077;0.2927
../images_ouput\2022_12_22_16_26_08_806.jpg;4.739909295633186;0.2;0;0.999;126.0965;108.2291;359.9816;57.077;0.2927
../images_ouput\2022_12_22_16_26_08_840.jpg;4.6979737286617675;0;0;1.0047;126.1383;108.2987;0.0094;57.4952;0.293
../images_ouput\2022_12_22_16_26_08_860.jpg;4.764325871297707;0;0;1.0152;126.1488;108.3163;0.0182;57.6418;0.2928
../images_ouput\2022_12_22_16_26_08_876.jpg;4.764325871297707;0;0;1.0152;126.1488;108.3163;0.0182;57.6418;0.2928
../images_ouput\2022_12_22_16_26_08_888.jpg;4.651243005715061;0;0;1.0132;126.1591;108.3338;0.0246;57.7552;0.2926
../images_ouput\2022_12_22_16_26_08_941.jpg;4.673331504116294;0;0;1.0099;126.1898;108.3863;0.0352;58.0964;0.2928
../images_ouput\2022_12_22_16_26_08_954.jpg;4.673331504116294;0;0;1.0099;126.1898;108.3863;0.0352;58.0964;0.2928
../images_ouput\2022_12_22_16_26_08_967.jpg;4.654935617965501;0;0;1.0088;126.1999;108.4038;0.0362;58.2089;0.2929
../images_ouput\2022_12_22_16_26_09_004.jpg;4.762220314522607;0;0;1.0066;126.22;108.4387;0.0348;58.4326;0.2933
../images_ouput\2022_12_22_16_26_09_023.jpg;4.878589492154649;0;0;1.0055;126.2299;108.4561;0.0326;58.5439;0.2937
../images_ouput\2022_12_22_16_26_09_040.jpg;4.878589492154649;0;0;1.0055;126.2299;108.4561;0.0326;58.5439;0.2937
../images_ouput\2022_12_22_16_26_09_051.jpg;4.83644637693374;0;0;1.0044;126.2398;108.4735;0.0295;58.6567;0.2945
../images_ouput\2022_12_22_16_26_09_087.jpg;4.812406400378054;0;0;1.0021;126.2594;108.5083;0.0206;58.8848;0.2968
../images_ouput\2022_12_22_16_26_09_106.jpg;4.790600147042499;0;0;1.001;126.2691;108.5257;0.0151;58.9996;0.2983
../images_ouput\2022_12_22_16_26_09_121.jpg;4.790600147042499;0;0;1.001;126.2691;108.5257;0.0151;58.9996;0.2983
../images_ouput\2022_12_22_16_26_09_137.jpg;4.859215680541271;0.2;0;0.9988;126.2884;108.5604;0.002;59.2278;0.3016
../images_ouput\2022_12_22_16_26_09_175.jpg;4.919906751898013;0.2;0;0.9977;126.298;108.5777;-0.0054;59.3412;0.3034
../images_ouput\2022_12_22_16_26_09_196.jpg;4.878572606450026;0;0;1.0075;126.3172;108.6128;359.9907;59.5593;0.3052
../images_ouput\2022_12_22_16_26_09_213.jpg;4.878572606450026;0;0;1.0075;126.3172;108.6128;359.9907;59.5593;0.3052
../images_ouput\2022_12_22_16_26_09_227.jpg;4.937975606808687;0;0;1.0016;126.3268;108.6304;359.9886;59.6402;0.3061
../images_ouput\2022_12_22_16_26_09_274.jpg;4.759636505628327;0;0;1.0049;126.3459;108.6658;359.9905;59.8425;0.3088
../images_ouput\2022_12_22_16_26_09_288.jpg;4.759636505628327;0;0;1.0049;126.3459;108.6658;359.9905;59.8425;0.3088
../images_ouput\2022_12_22_16_26_09_301.jpg;4.759636505628327;0;0;1.006;126.3649;108.7013;359.9941;60.0725;0.3112
../images_ouput\2022_12_22_16_26_09_340.jpg;4.933644348707504;0;0;1.0038;126.3838;108.7368;-0.0051;60.3012;0.3124
../images_ouput\2022_12_22_16_26_09_362.jpg;5.002139648815626;0;0;1.0027;126.3931;108.7545;359.994;60.415;0.3132
../images_ouput\2022_12_22_16_26_09_379.jpg;5.002139648815626;0;0;1.0027;126.3931;108.7545;359.994;60.415;0.3132
../images_ouput\2022_12_22_16_26_09_394.jpg;4.912253005838244;0;0;1.0015;126.4024;108.7722;359.9931;60.5308;0.3136
../images_ouput\2022_12_22_16_26_09_440.jpg;5.075006336194411;0.2;0;0.9981;126.43;108.8253;359.9862;60.8823;0.3163
../images_ouput\2022_12_22_16_26_09_456.jpg;5.075006336194411;0.2;0;0.9981;126.43;108.8253;359.9862;60.8823;0.3163
../images_ouput\2022_12_22_16_26_09_469.jpg;5.047959290037021;0.2;0;0.997;126.4391;108.843;359.9836;60.9987;0.3162
../images_ouput\2022_12_22_16_26_09_487.jpg;5.072671574184238;0.2;0;0.9967;126.4481;108.8607;359.9805;61.1215;0.3176
../images_ouput\2022_12_22_16_26_09_508.jpg;4.87925667416923;0;0;1.0067;126.4573;108.8787;359.9856;61.2259;0.3185
../images_ouput\2022_12_22_16_26_09_523.jpg;4.87925667416923;0;0;1.0067;126.4573;108.8787;359.9856;61.2259;0.3185
../images_ouput\2022_12_22_16_26_09_534.jpg;5.147196454182078;0;0;1.0009;126.4663;108.8966;359.9856;61.312;0.3201
../images_ouput\2022_12_22_16_26_09_589.jpg;5.126618250092479;0;0;1.0066;126.4933;108.9506;-0.0039;61.6519;0.3235
../images_ouput\2022_12_22_16_26_09_606.jpg;5.126618250092479;0;0;1.0066;126.4933;108.9506;-0.0039;61.6519;0.3235
../images_ouput\2022_12_22_16_26_09_618.jpg;5.126618250092479;0;0;1.0066;126.4933;108.9506;-0.0039;61.6519;0.3235
../images_ouput\2022_12_22_16_26_09_651.jpg;5.080607624356151;0;0;1.0031;126.52;109.0047;0.0014;62.018;0.327
../images_ouput\2022_12_22_16_26_09_676.jpg;5.061672930534675;0;0;1.0009;126.5375;109.0407;-0.0009;62.2622;0.3291
../images_ouput\2022_12_22_16_26_09_690.jpg;5.061672930534675;0;0;1.0009;126.5375;109.0407;-0.0009;62.2622;0.3291
../images_ouput\2022_12_22_16_26_09_709.jpg;5.081671240159362;0.2;0;0.9998;126.5461;109.0587;-0.0025;62.3831;0.3295
../images_ouput\2022_12_22_16_26_09_764.jpg;5.147412300626112;0.2;0;0.9976;126.5633;109.0946;359.9925;62.6238;0.3304
../images_ouput\2022_12_22_16_26_09_780.jpg;5.147412300626112;0.2;0;0.9976;126.5633;109.0946;359.9925;62.6238;0.3304
../images_ouput\2022_12_22_16_26_09_799.jpg;5.147412300626112;0;0;1.0073;126.5805;109.1308;-0.0052;62.8536;0.3319
../images_ouput\2022_12_22_16_26_09_854.jpg;5.2809125217851465;0;0;1.0028;126.606;109.1854;0.0003;63.1696;0.3348
../images_ouput\2022_12_22_16_26_09_872.jpg;5.2809125217851465;0;0;1.0028;126.606;109.1854;0.0003;63.1696;0.3348
../images_ouput\2022_12_22_16_26_09_883.jpg;5.280239110900977;0;0;1.006;126.6229;109.2221;0.005;63.4078;0.335
../images_ouput\2022_12_22_16_26_09_940.jpg;5.304084005702826;0;0;1.0027;126.6478;109.2768;0.0038;63.7775;0.3364
../images_ouput\2022_12_22_16_26_09_952.jpg;5.304084005702826;0;0;1.0027;126.6478;109.2768;0.0038;63.7775;0.3364
../images_ouput\2022_12_22_16_26_09_966.jpg;5.304084005702826;0;0;1.0027;126.6478;109.2768;0.0038;63.7775;0.3364
../images_ouput\2022_12_22_16_26_10_003.jpg;5.289554085798598;0.2;0;0.9993;126.6722;109.3315;-0.0046;64.1532;0.3384
../images_ouput\2022_12_22_16_26_10_024.jpg;5.333638267565635;0.2;0;0.9982;126.6802;109.3497;359.9915;64.2788;0.3394
../images_ouput\2022_12_22_16_26_10_041.jpg;5.333638267565635;0.2;0;0.9982;126.6802;109.3497;359.9915;64.2788;0.3394
../images_ouput\2022_12_22_16_26_10_052.jpg;5.285924721915012;0.2;0;0.998;126.6882;109.3679;359.9887;64.4074;0.3391
../images_ouput\2022_12_22_16_26_10_071.jpg;5.289336746872346;0;0;1.0077;126.6963;109.3864;359.9927;64.5184;0.3403
../images_ouput\2022_12_22_16_26_10_087.jpg;5.289336746872346;0;0;1.0077;126.7122;109.4234;-0.0031;64.7016;0.3419
../images_ouput\2022_12_22_16_26_10_106.jpg;5.289336746872346;0;0;1.0077;126.7122;109.4234;-0.0031;64.7016;0.3419
../images_ouput\2022_12_22_16_26_10_117.jpg;5.313435411036062;0;0;1.0056;126.7201;109.4419;-0.0005;64.8281;0.3424
../images_ouput\2022_12_22_16_26_10_143.jpg;5.378765178506382;0;0;1.0056;126.7201;109.4419;-0.0005;64.8281;0.3424
../images_ouput\2022_12_22_16_26_10_157.jpg;5.378765178506382;0;0;1.0033;126.7358;109.4789;0.001;65.0814;0.3432
../images_ouput\2022_12_22_16_26_10_173.jpg;5.378765178506382;0;0;1.0033;126.7358;109.4789;0.001;65.0814;0.3432
../images_ouput\2022_12_22_16_26_10_222.jpg;5.422184933507233;0;0;1.0;126.759;109.5342;-0.0031;65.4615;0.3444
../images_ouput\2022_12_22_16_26_10_237.jpg;5.422184933507233;0;0;1.0;126.759;109.5342;-0.0031;65.4615;0.3444
../images_ouput\2022_12_22_16_26_10_249.jpg;5.400560343986676;0.2;0;0.9988;126.7666;109.5526;-0.005;65.5886;0.3442
../images_ouput\2022_12_22_16_26_10_278.jpg;5.352772606317659;0.2;0;0.9977;126.7741;109.571;359.9919;65.7167;0.345
../images_ouput\2022_12_22_16_26_10_291.jpg;5.398070975126748;0;0;1.0072;126.7893;109.6082;-0.0055;65.9607;0.3456
../images_ouput\2022_12_22_16_26_10_307.jpg;5.398070975126748;0;0;1.0072;126.7893;109.6082;-0.0055;65.9607;0.3456
../images_ouput\2022_12_22_16_26_10_377.jpg;5.328502102517662;0;0;1.0074;126.8042;109.6455;0.0001;66.1492;0.347
../images_ouput\2022_12_22_16_26_10_389.jpg;5.328502102517662;0;0;1.0074;126.8042;109.6455;0.0001;66.1492;0.347
../images_ouput\2022_12_22_16_26_10_409.jpg;5.328502102517662;0;0;1.0029;126.8264;109.7016;0.0036;66.5356;0.3472
../images_ouput\2022_12_22_16_26_10_475.jpg;5.283947073045189;0;0;1.0007;126.8409;109.7388;0.0007;66.7926;0.3475
../images_ouput\2022_12_22_16_26_10_491.jpg;5.283947073045189;0;0;1.0007;126.8409;109.7388;0.0007;66.7926;0.3475
../images_ouput\2022_12_22_16_26_10_504.jpg;5.283947073045189;0.2;0;0.9973;126.8623;109.7946;359.993;67.1723;0.347
../images_ouput\2022_12_22_16_26_10_554.jpg;5.34554952821522;0.2;0;0.9951;126.8763;109.8317;359.9857;67.4238;0.3461
../images_ouput\2022_12_22_16_26_10_570.jpg;5.34554952821522;0.2;0;0.9951;126.8763;109.8317;359.9857;67.4238;0.3461
../images_ouput\2022_12_22_16_26_10_583.jpg;5.34554952821522;0;0;1.0048;126.8903;109.8691;359.9865;67.6627;0.3449
../images_ouput\2022_12_22_16_26_10_622.jpg;5.309145176698481;0;0;1.0043;126.9041;109.9068;359.9897;67.8436;0.3449
../images_ouput\2022_12_22_16_26_10_639.jpg;5.338568823079237;0;0;1.0025;126.911;109.9257;359.9918;67.9713;0.345
../images_ouput\2022_12_22_16_26_10_654.jpg;5.338568823079237;0;0;1.0025;126.911;109.9257;359.9918;67.9713;0.345
../images_ouput\2022_12_22_16_26_10_668.jpg;5.40057785059362;0;0;1.0014;126.9179;109.9445;359.9934;68.0978;0.3443
../images_ouput\2022_12_22_16_26_10_701.jpg;5.346242644090171;0.2;0;0.9991;126.9314;109.9821;359.9942;68.3509;0.3435
../images_ouput\2022_12_22_16_26_10_724.jpg;5.3071086734944695;0.2;0;0.998;126.938;110.0009;359.9933;68.4786;0.3436
../images_ouput\2022_12_22_16_26_10_744.jpg;5.3071086734944695;0.2;0;0.998;126.938;110.0009;359.9933;68.4786;0.3436
../images_ouput\2022_12_22_16_26_10_758.jpg;5.306743513935215;0.2;0;0.9978;126.9447;110.0197;359.9931;68.609;0.3429
../images_ouput\2022_12_22_16_26_10_785.jpg;5.319025847004373;0;0;1.0021;126.9579;110.0578;0.0018;68.8148;0.3435
../images_ouput\2022_12_22_16_26_10_807.jpg;5.32905302071344;0;0;1.0076;126.9646;110.0769;0.0066;68.9076;0.3427
../images_ouput\2022_12_22_16_26_10_822.jpg;5.32905302071344;0;0;1.0076;126.9646;110.0769;0.0066;68.9076;0.3427
../images_ouput\2022_12_22_16_26_10_835.jpg;5.284650355310802;0;0;1.0055;126.9711;110.0959;0.0096;69.0346;0.3419
../images_ouput\2022_12_22_16_26_10_892.jpg;5.205137983672663;0;0;1.0022;126.9905;110.1529;0.0117;69.4154;0.3397
../images_ouput\2022_12_22_16_26_10_907.jpg;5.205137983672663;0;0;1.0022;126.9905;110.1529;0.0117;69.4154;0.3397
../images_ouput\2022_12_22_16_26_10_919.jpg;5.237837610968704;0.2;0;0.9999;127.0031;110.1908;0.008;69.6673;0.3388
../images_ouput\2022_12_22_16_26_10_990.jpg;5.1824082938085345;0.2;0;0.9977;127.0155;110.2286;0.0011;69.9168;0.3382
../images_ouput\2022_12_22_16_26_11_007.jpg;5.1824082938085345;0.2;0;0.9977;127.0155;110.2286;0.0011;69.9168;0.3382
../images_ouput\2022_12_22_16_26_11_019.jpg;5.208818070950789;0;0;1.0019;127.034;110.2858;-0.0009;70.2435;0.3375
../images_ouput\2022_12_22_16_26_11_090.jpg;5.150007481049651;0;0;1.0061;127.0462;110.3241;0.0015;70.459;0.3365
../images_ouput\2022_12_22_16_26_11_105.jpg;5.150007481049651;0;0;1.0061;127.0462;110.3241;0.0015;70.459;0.3365
../images_ouput\2022_12_22_16_26_11_120.jpg;5.1705391593287455;0;0;1.0063;127.0583;110.3626;0.0033;70.7022;0.3351
../images_ouput\2022_12_22_16_26_11_169.jpg;4.9591352241493425;0;0;1.003;127.076;110.42;-0.0014;71.0734;0.3336
../images_ouput\2022_12_22_16_26_11_185.jpg;4.9591352241493425;0;0;1.003;127.076;110.42;-0.0014;71.0734;0.3336
../images_ouput\2022_12_22_16_26_11_202.jpg;5.067154039805601;0;0;1.0007;127.0876;110.4582;359.9929;71.319;0.3322
